question_id,category_id,question_name,description,answer,image,hint,made_date,ques_concept,scoring_keyword,ml_model_check,upload_check
113,3,우리나라의 전통가옥,우리나라의 전통가옥인 한옥은 세계적으로 유명합니다. 한옥에는 사랑방이라는 공간이 존재합니다. 이는 남편이 지내는 공간이며 손님을 맞을 때 사용합니다. 부인은 안채라는 건물에서 생활합니다. 대청마루는 한옥의 방들 사이에 있는 큰 마루를 의미하고 바람이 통할 수 있는 구조입니다. 한옥은 나무와 흙으로 지어졌기에 천년이 지나도 쉽게 무너지지 않습니다. 특히나 누런 흙은 나쁜 물질을 내보냅니다. 가장 중요한 구조로 온돌을 지니고 있습니다. 온돌은 아궁이에 불을 때면 방바닥 빈 공간에 열기가 들어가서 바닥을 따뜻하게 해줍니다. 이렇듯 한옥에서는 우리나라 온대기후를 반영한 모습을 볼 수 있습니다. 어떠한 특징 때문일까요?,우리나라의 여름과 겨울의 연교차가 매우 크기 때문이다.,question/image/question_113.PNG,온대기후에서 겨울과 여름에 가장 차이가 나는 것은 무엇인지 생각해봅시다.,2020-08-06,온대기후의 연교차 이해한다.,연교차,0,1
114,4,카르스트지형,카르스트 지형은 석회암 지역에서 생성됩니다. 카르스트지형이 생성되는 원인은 무엇인지 설명해 봅시다.,카르스트지형은 석회암이 빗물이나 지하수에 의해 녹아 생성된 지형이다.,question/image/question_114.PNG,석회암은 산호나 조개껍데기가 바다 밑 바닥에 퇴적되어 생성된 암석을 말한다.,2020-10-03,카르스트지형의 생성 원인에 대해 이해한다.,"석회한, 빗물, 지하수, 녹다, 삭다",0,1
115,3,선진국의 인구구조,"선진국과 개발도상국의 인구 구조는 위 그림과 같은 형태를 나타내고 있습니다. 특히 선진국의 이러한 인구구조는 경제적으로 문제점을 불러일으키는데, 경제적으로 어떤 문제를 불러일으킬까요?",노동력이 부족하고 노인 부양 부담이 커지는 문제가 발생한다.,question/image/question_115.PNG,노인이 많아진다는 것을 잘 생각해봅시다.,2020-08-06,선진국 인구구조의 경제적 문제를 이해한다.,"부족, 감소, 커지다, 증가하다",0,1
116,3,천하도,조선 중기부터 많이 제작된 둥근 모양의 세계 지도인 ‘천하도’를 보면 중국이 세계의 중심으로 크게 강조되어 있습니다. 반면에 조선은 중국의 주변에 이름만 작게 나타나 있습니다. 조선에서 만들어진 지도임에도 중국은 원으로 크게 강조하여 표현한 것을 보면 당시 조선 사람들의 세계관이 어떠했는지 엿볼 수 있습니다. 이를 통해 알 수 있는 문화 이해 태도를 무엇이라 하는지 설명해봅시다.,"자신의 문화를 낮게 평가하고, 다른 사회의 문화를 동경하고 따라하는 문화 사대주의이다.",question/image/question_116.PNG,천하도에서 크기와 문화를 평가하는 수준을 연관지어 생각해 봅시다.,2020-08-06,문화 사대주의를 이해한다.,"문화, 전통문화, 사대주의",0,1
117,4,열의 출입,추운 겨울철 손난로를 사용하면 손난로에서 화학반응이 일어나며 따뜻해집니다. 이러한 이유를 열의 출입을 이용해 설명해봅시다.,화학 반응이 일어나는 동안 열을 방출하는 발열 반응이 일어나기 때문이다.,question/image/question_117.PNG,손난로와 손 사이의 열의 이동에 대해 생각해봅시다.,2020-10-05,발열 반응을 이해한다.,"방출, 발열, 발열반응",0,1
118,4,복사 평형,우리가 살고 있는 지구는 매일 계속해서 태양 에너지를 받고 있습니다. 그런데도 지구의 평균 온도는 약 15°C를 유지하고 있습니다. 지구의 온도가 올라가지 않고 거의 일정하게 유지되는 이유는 무엇일까요?,지구가 흡수하는 복사 에너지양과 방출하는 복사 에너지양이 같아지는 복사 평형이 일어나기 때문이다.,question/image/question_118.png,태양과 지구에서의,2020-08-14,복사평형을 이해한다.,"흡수, 방출, 복사 에너지양, 받아들이다, 내놓다, 흡입, 배출, 같다, 동일, 일치",0,1
119,4,등속운동,에스컬레이터는 운동을 하는 시간에 따라 이동거리와 속력이 어떻게 변화할지 설명해봅시다.,에스컬레이터는 속력이 일정한 등속 운동을 한다. 따라서 시간에 따라 이동거리가 일정하게 증가한다.,question/image/question_119.jpg,에스컬레이터의 속력은 일정합니다.,2020-10-05,등속 운동의 의미와 그래프를 이해한다.,"등속운동, 속력, 일정, 증가, 직선",0,1
120,4,자유낙하운동,무거운 구슬과 가벼운 깃털이 각각 들어있는 속이 진공인 두 관에서 동시에 구슬과 깃털을 낙하시키면 어느것이 먼저 떨어질지 예측하고 이유를 설명해 봅시다.,물체가 자유낙하 운동을 할 때 물체의 크기와 질량에 관계없이 물체의 속력은 중력가속도에 의해 일정하게 증가한다. 따라서 구슬과 깃털은 지면에 동시에 떨어진다.,question/image/question_120.PNG,공중에서 정지해 있던 물체가 중력만들 받아 떨어지는 운동을 무엇이라고 하는지 생각해봅시다.,2020-10-05,자유 낙하 운동을 이해한다.,"자유낙하, 속력, 중력, 중력가속도, 일정하게, 증가, 동시에, 떨어진다.",0,1
121,4,환경에 따른 눈의 조절,밝은 곳에 있다가 어두운 곳에 들어갔을 때 처음에는 보이지 않다가 시간이 지나며 점차 적응되어 비교적 밝게 보이는 이유를 눈의 구조를 이용해 설명해 봅시다.,주변이 어두워지면 홍채의 면적이 작아지면서 동공이 확장되어 눈으로 들어오는 빛의 양을 많아지게 한다.,question/image/question_121.PNG,우리 눈은 빛의 밝기에 따라 들어오는 빛의 양을 조절합니다.,2020-10-05,홍채에 의한 빛의 양의 조절에 대해 이해한다.,"홍채, 면적, 작아진다, 동공, 확장되다, 빛, 양, 많아지다,",0,1
122,4,역학적 에너지 보존,물방울이 낙하 할 때 위치에너지와 운동에너지는 어떻게 변화할지 역학적에너지전환의 관점에서 설명해 봅시다.,"물방울이 낙하할 때 중력에 의한 위치 에너지가 운동 에너지로 전환되어 중력에 의한 위치 에너지는 점점 감소하고, 운동 에너지는 점점 증가한다.",question/image/question_122.jpg,물체가 운동하는 동안 역학적 에너지는 보존됩니다.,2020-10-05,역학적에너지의 보존에 대해 이해한다.,"위치에너지, 운동에너지, 전환, 위치에너지감소, 운동에너지증가",0,1
123,4,소비전력,"성능이 같은 A, B 두 전등을 사용할 때 A전등이 B전등보다 더 뜨거워집니다. 소비전력을 이용하여 A전등이 더 뜨거운 이유를 설명해봅시다.",전등이 뜨거워 지는 이유는 전등의 전기에너지가 열에너지로 전환되기 때문이다. 소비전력은 1초동안 사용하는 전기에너지의 양이기 때문에 A의 소비전력이 B보다 커서 뜨겁다.,question/image/question_123.PNG,소비 전력의 정의를 생각해봅시다.A전등이 뜨거워지는 에너지는 어디에서 왔는지 생각해봅시다.,2020-10-05,소비전력과 전기에너지의 변환에 대해 이해한다.,"열에너지 전환, 소비전력, 1초, 사용, 전기에너지, 크다.",0,1
124,4,팽창 우주,풍선 표면에 스티커를 붙인 후 풍선을 불면 스티커 사이의 간격이 멀어집니다. 이를 이용해 설명할 수 있는 우주론은 무엇인지 설명해봅시다.,우주는 특별한 중심 없이 모든 방향으로 팽창하고 있다는 팽창우주론이다.,question/image/question_124.png,우주는 대폭발로 시작되었다는 이론을 생각해봅시다.,2020-10-05,빅뱅과 팽창우주론을 이해한다.,"모든방향, 사방, 팽창",0,1
125,4,불꽃 반응,염화 나트륨과 질산 나트륨은 서로 다른 물질이지만 불꽃 반응색은 동일합니다. 그 이유는 무엇일지 설명해봅시다.,두 물질에 공통으로 나트륨이 들어가있기 때문에 동일한 금속으로 이루어진 물질은 동일한 불꽃색을 나타낸다.,question/image/question_125.PNG,불꽃반응을 통해 알 수 있는 것은 무엇일지 생각해봅시다.,2020-10-05,금속의 불꽃 반응을 이해한다.,"공통, 나트륨, 같이, 금속, 동일한, 붗꽃색",0,1
126,4,심장의 판막,"심장은 심방,심실, 판막으로 이루어져있습니다. 이 중 판막의 역할은 무엇인지 설명해봅시다.",판막은 혈액이 거꾸로 흐르는 것을 막아준다.,question/image/question_126.PNG,몸 속 혈액은 순환계를 통해 한쪽 방향으로 흐릅니다.,2020-10-05,심장에 존재하는 판막의 기능을 이해한다.,"혈액, 피, 거꾸로, 역류, 반대로, 막아준다,",0,1
127,4,정맥의 구조,혈관은 동맥과 정맥으로 이루어져 있습니다. 이 중 정맥에만 판막이 존재하는 이유를 정맥의 역할을 이용해 설명해봅시다.,정맥은 심장으로 들어가는 혈액이 지나는 혈관이기 때문에 심장이 팽창하는 과정에서 혈액이 역류하지 않게 하기 위함이다.,question/image/question_127.png,순환계에서 혈액이 흐르는 방향과 혈관의 종류를 생각해봅시다.,2020-10-05,정맥에 존재하는 판막의 기능을 이해한다.,"정맥, 심장, 들어가다, 팽창, 역류, 방치, 않다,",0,1
128,4,확산,집에 방향제를 놓으면 향이 집안 곳곳으로 퍼지는 이유는 무엇인지 설명해봅시다.,향기를 가진 입자들이 공기중에서 스스로 운동해 확산되기 때문이다.,question/image/question_128.PNG,방향제의 향기는 기체상태로 공기 중에서 퍼져나갑니다.,2020-10-05,입자의 운동에 의한 확산을 이해한다.,"입자, 스스로, 운동, 확산, 움직이다, 이동, 퍼지다",0,1
129,6,고조선의 배경,"다음은 고조선의 8조법 중 일부에 대한 설명입니다.
 
 1) 사람을 죽인 자는 즉시 죽인다.
 2) 남에게 상처를 입힌 자는 곡식으로 배상한다.
 3) 도둑질한 자는 그 집 종으로 삼는다. 스스로 용서를 받고자 하는 자는 한 사람당 50만 전을 내게 한다. 
 
 이 법을 통해 고조선은 생명을 중시하고 사유재산이 있으며 농업중심 사회였다는 것을 알 수 있습니다. 3)의 내용을 통해 알 수 있는 고조선의 특징을 써주세요.",종이라는 신분이 있는 것으로 보아 신분사회였으며 50만 전을 내게 하는 것을 통해 화폐를 사용했다는 점을 알 수 있다.,question/image/question_129.PNG,"종과, 50만 전을 통해 고조선의 특징을 파악할 수 있습니다.",2020-08-14,고조선의 배경을 떠올린다.,"신분, 지위, 특권, 계급, 계층, 위계, 화폐, 돈, 질서",0,1
130,6,고구려의 벽화,"다음 그림은 고구려의 벽화입니다. 이 그림에서 사람의 크기가 다르게 그려졌는데, 그 이유를 써주세요.",신분사회이기 때문이다. 높은 신분의 사람은 크게 그리고 낮은 신분의 사람은 작게 그린 것이다.,question/image/question_130.PNG,벽화를 봤을 때 크기뿐만 아니라 행동에서도 차이가 있습니다. 그 이유를 생각해 봅시다.,2020-08-14,신분사회를 떠올린다.,"신분, 지위, 특권, 계급, 계층, 위계질서, 위계, 사회, 문화",0,1
131,6,삼국사기의 설화,"다음은 삼국사기에 적혀있는 설화입니다.
 
  신라 진평왕 때 설씨녀의 늙은 아버지 대신 군대에 간 설씨녀의 약혼자 가실은 기한이 지나도록 돌아오지 못하였다. 설씨녀의 아버지는 딸에게 다른 곳으로 시집갈 것을 강요하였으나, 설씨녀는 끝까지 가실을 기다렸다. 결국 6년 만에 가실이 돌아왔지만 그를 알아보는 사람은 아무도 없었습니다. 가실은 약속한 거울 조각을 내보이고 설씨녀와 혼인을 하였다. 
 
 위 내용을 통해 알 수 있는 농민의 의무를 써주세요.",농민은 군역의 의무를 지고 있었다. 군대를 가야했다.,question/image/question_131.PNG,설씨녀의 약혼자 가실은 설씨녀의 늙은 아버지 대신에 군대를 다녀왔습니다.,2020-08-14,농민의 의무를 이해한다.,"군역, 병역, 군대, 군인, 의무, 사명",0,1
132,4,눈의 구조와 기능,물체를 보는 과정을 눈의 구조를 이용해 설명해 봅시다.,"물체에서 반사된 빛이 수정체에서 굴절되어 망막에 상이 맺히게 되고, 망막의 시각세포에서 시각 신경통해 뇌로 자극을 전달한다.",question/image/question_132.PNG,수정체의 모양은 볼록렌즈 모양처럼 생겼습니다. 렌즈를 통해 들어온 물체의 상이 맺히는 원리를 생각해봅시다.,2020-10-05,눈의 각 구조의 역할과 물체를 보는 과정을 이해한다.,"반사, 빛, 수정체, 굴절, 망막, 상, 맺히다, 시각세포, 시각신경, 자극, 전당",0,1
133,4,척수의 기능,중추 신경계는 뇌와 척수로 이루어져 있습니다. 이 중 척수의 역할은 무엇인지 설명해 봅시다.,"척수는 감각 기관에서 받아들인 자극을 뇌로 전달하고, 뇌의 명령을 반응 기관으로 전달하는 통로 역할을 하며, 일부 반사 운동의 중추이다.",question/image/question_133.PNG,척수는 뇌와 말초신경을 연결하는 통로역할을 합니다.,2020-10-05,척수의 기능을 이해한다.,"감각기관, 자극, 전달, 명령, 반응기관, 통로, 반사운동",0,1
134,4,호르몬의 조절작용,우리 몸은 호르몬을 통해 우리의 몸을 조절 하는 역할을 합니다. 호르몬을 통한 조절작용이 갖는 특징을 설명해봅시다.,"호르몬을 통해 일어나는 조절 작용은 느리고, 작용 범위가 넓고, 효과가 오래 지속되는 특징이 있다.",question/image/question_134.jpg,호르몬이 우리 몸을 조절할 때 우리몸의 변화 속도를 생각해봅시다.,2020-10-05,호르몬을 통한 몸의 조절작용의 특징을 이해한다.,"느리고, 작용범위, 넓다, 넓고, 효과, 오래, 지속",0,1
135,4,세포질 분열,동물 세포에서 세포질 분열이 일어나는 방식을 설명해봅시다.,세포질이 밖에서 안으로 들어가며 분리가 된다.,question/image/question_135.jpg,세포질분열은 세포가 둘로 나누어 지는 분열입니다.,2020-10-05,동물세포의 세포질 분열을 알 수 있다.,"밖에서, 안으로, 들어가다, 분리",0,1
136,4,세포질 분열,식물 세포에서 세포질 분열이 일어나는 방식을 설명해봅시다.,두 핵 사이에 세포판이 생기며 분리된다.,question/image/question_136.png,세포질분열은 세포가 둘로 나누어 지는 분열입니다.,2020-10-05,식물세포의 세포질 분열을 알 수 있다.,"핵, 사이, 세포판, 분리",0,1
137,4,역학적 에너지의 전환,롤러코스터가 경사면을 내려갈 때 역학적 에너지의 전환을 설명해봅시다.,역학적에너지는 보존되기 때문에 중력에 의한 위치에너지가 속력에 의한 운동에너지로 전환된다.,question/image/question_137.png,역학적에너지는 운동에너지와 위치에너지의 합입니다.,2020-10-05,역학적 에너지의 전환을 이해한다.,"역학적에너지, 보존, 중력, 위치에너지가, 속력, 운동에너지로, 전환",0,1
138,4,역학적 에너지의 전환,롤러코스터가 경사면을 올라갈 때 역학적 에너지의 전환을 설명해봅시다.,역학적에너지는 보존되기 때문에 속력에 의한 운동에너지가 중력에 의한 위치에너지로 전환된다.,question/image/question_138.jpg,역학적에너지는 운동에너지와 위치에너지의 합입니다.,2020-10-05,역학적 에너지의 전환을 이해한다.,"역학적에너지, 보존, 속력, 운동에너지가, 중력, 위치에너지로, 전환",0,1
139,4,전류에 의한 자기장,직류 전류가 흐르는 회로에 나침반을 놓으면 한 방향을 가르킵니다. 만약 교류 전류가 흐르는 회로에 나침반을 놓으면 나침반의 바늘이 어떻게 변화는지 이유를 들어 설명해봅시다.,전류에 의해 발생하는 자기장의 방향이 바뀌게 되며 나침반의 바늘은 빙글빙글 돌게된다.,question/image/question_139.PNG,전류가 흐르는 회로에서 나침반이 방향을 나타내는 이유를 생각해봅시다.,2020-10-06,전류에 의해 자기장이 생기는 것을 이해한다.,"전류, 발생, 자기장, 방향, 바뀌다, 돈다",0,1
140,4,폐포,폐는 폐포로 이루어져 있습니다. 폐가 폐포로 이루어진 이유를 설명해봅시다.,표면적이 넓어 효율적인 기체 교환이 일어나기 위함이다.,question/image/question_140.PNG,폐포에서 산소와 이산화탄소의 기체교환이 일어납니다.,2020-10-06,폐포의 기능을 이해한다.,"표면적, 넓다, 표율, 기체교환",0,1
141,4,밀도,바다에 기름이 유출되어 바다가 오염되었을 때 바다 표면에 있는 기름을 제거하는 이유를 설명해봅시다.,기름은 물보다 밀도가 작기 때문에 바다에 유출된 기름을 위로 뜨기 때문이다.,question/image/question_141.jpg,기름과 물을 섞었을 때 어떻게 되는지 생각해봅시다.,2020-10-06,밀도차이에 의한 물질의 분리를 이해한다.,"기름, 밀도, 작아서, 작다, 뜬다.",0,1
142,4,"소장의 융털과 폐의 폐포, 뿌리의 뿌리털","소장의 융털, 폐의 폐포, 뿌리의 뿌리털이 각각의 기능을 효율적으로 작동하기 위해 갖는 공통된 특징은 무엇인지 설명해봅시다.",표면적을 넓혀 효율적인 물질의 흡수와 교환이 일어나게 한다.,question/image/question_142.png,수건의 표면을 생각해보며 수건이 옷 보다 물을 잘 빨아들이는 이유와 연관지어 생각해봅시다.,2020-10-06,"융털, 폐포, 뿌리의 기능을 이해하고 공통점을 찾을 수 있다.","표면적, 넓다, 넓히다, 효율, 물질, 원활, 용이,",0,1
143,4,소리의 전달,우주비행사들은 우주에서 대화를 할 때 우주복을 맞대고 대화를 합니다. 왜 그런지 소리의 특성을 통해 설명해봅시다.,소리는 매질을 통해 전달되는 파동이다. 우주에는 매질이 없기 때문에 소리를 전달하기 위해서는 우주복 매질로 이용해야 한다.,question/image/question_143.PNG,파원에서 발생한 진동이 매질에 의해 주변으로 퍼져 나가는 현상을 파동이라고 합니다.,2020-10-06,매질을 통한 파동의 전달에 대해 이해한다.,"매질, 파동, 없다, 전달,",0,1
144,4,달의 표면,달의 표면을 관찰하면 운석에 의해 생긴 구덩이인 크레이터가 많습니다. 지구의 표면과 달리 달의 표면에 크레이터가 많은 이유는 무엇인지 설명해 봅시다.,지구와 달리 달에는 물이나 대기가 없어 풍화나 침식 작용이 일어나지 않아 운석에 의해 생긴 구덩이가 그대로 남아있다.,question/image/question_144.PNG,달에 물이나 대기가 존재하는지 생각해 봅시다.,2020-10-06,달의 표면이 형성되는 과정을 이해한다.,"물, 대기, 공기, 기체, 없어, 없다, 풍화, 침식, 일어나지 않는다, 안일어난다,",0,1
145,4,등압선 분포,다음 그림은 우리나라 주변에 나타난 등압선 분포입니다. 등압선을 통해 알 수 있는 정보 두 가지를 설명해봅시다.,나타난 숫자를 통해 기압을 알 수 있다. 등압선의 간격이 좁을수록 기압차이가 커 바람이 강하게 분다.,question/image/question_145.PNG,등압선 분포에 나타나는 숫자의 의미를 생각해봅시다. 등고선의 모양과 등압선을 비교해 생각해봅시다.,2020-10-06,등압선 분포를 해석한다.,"숫자, 기압, 간격, 좁다, 좁을수록, 차이크다, 강하게, 바람, 분다",0,1
146,3,이탈리아에서 기원된 피자,이탈리아에서 기원된 피자는 세계 여러 나라로 퍼져 나갔습니다. 각 나라 사람들은 자국의 특징을 더하여 새로운 형식의 피자들을 만들어냈습니다. 이와 같이 피자가 새로운 형식으로 바뀌어서 나타나는 현상을 이를 문화 변용이라고 합니다. 문화 변용에 대해 간단하게 정리하여 얘기해 볼까요?,문화 변용이란 이전에 형성된 문화가 변화하기도 하고 이전의 문화와 융합하기도 하는 것을 말한다.,question/image/question_146.PNG,본문에 제시된 피자의 예를 잘 정리해 봅시다.,2020-08-14,문화 변용의 정의를 이해한다.,"형성된, 만들어진, 기존에 있던, 변화, 변동, 융합하다, 합쳐지다",0,1
147,3,서비스업,전 세계적으로 서비스업이 확대되고 있는 추세입니다. 서비스업이란 무엇인가요?,"1,2차 산업에서 생산한 상품이나 서비스를 다른 산업이나 소비자에게 제공하는 3차 산업으로, 인간 활동으로 제공되는 무형의 활동이다.",question/image/question_147.PNG,서비스업은 3차 산업의 한 종류입니다.,2020-08-14,서비스업의 정의를 이해한다.,"서비스, 접대, 제공, 지원, 공급, 전달, 부여, 무형, 활동, 행동",0,1
148,4,질량 보존,"분필이 들어있는 밀폐된 비이커에 염산을 넣어 반응시켰을 때, 반응 전 후 전체 질량은 어떻게 변하는지 이유와 함께 설명해봅시다.",화학 반응이 일어나 원자의 배열이 달라지더라고 물질을 이루는 원자의 종류와 개수는 같기 때문이다.,question/image/question_148.jpg,"분필의 주 성분은 탄산칼슘이고, 탄산칼슘과 염산이 반응하면 염화칼슘, 물, 이산화탄소가 생성됩니다.",2020-10-06,질량 보존 법칙의 의미를 이해한다.,"화학반응, 원자, 종류, 개수, 같다,",0,1
149,4,구름 생성,구름의 생성 과정을 단열팽창과 이슬점을 이용해 설명해봅시다.,공기가 상승하면 기압이 낮아지며 단열팽창을 해 온도가 낮아진다. 온도가 이슬점 이하로 낮아지게 되면 공기중의 수증기가 응결하여 물방을이 되는데 이러한 물방울이 모여 구름이 만들어진다.,question/image/question_149.PNG,물체가 외부와 열을 주고 받지 않고 부피가 팽창하는 것을 단열 팽창이라고 합니다.,2020-10-06,구름이 생성되는 과정을 이해한다.,"상승, 기압, 낮아진다, 단열팽창, 온도, 이슬점, 이하, 수증기, 응결, 물방울,",0,1
150,4,감각점,겨울철 밖에 있다 들어왔을 때 차가운 물로 손을 씻으면 물이 따뜻하게 느껴집니다. 그 이유를 감각점을 이용하여 설명해봅시다.,피부의 감각점에 있는 냉점과 온점은 온도의 변화를 느낀다. 겨울철 밖의 온도보다 차가운 물의 온도가 높기 때문에 온점이 온도가 올라간 것을 느껴 따뜻하게 느껴진다.,question/image/question_150.jpg,따뜻함을 느끼는 감각점의 특징에 대해 생각해봅시다.,2020-10-06,감각점의 종류와 특징을 이해한다.,"감각점, 온점, 온도, 상승, 올라가다, 차가운물 따뜻하다",0,1
151,4,뉴런,"신경계를 구성하는 신경세포를 뉴런이라하고 신경세포체와 가지돌기, 축삭돌기로 이루어져 있습니다. 뉴런에서 신경세포체가 어떻게 이루어져 있는지 설명해봅시다.",신경세포제는 핵과 대부분의 세포질이 모여있는 부분이다.,question/image/question_151.jpg,"신경계는 우리 몸의 감각기관에서 받아들인 자극을 전달하고, 자극을 판단하여 반응이 나타나도록 신호를 전달하는 체계입니다.",2020-10-06,뉴런의 구조를 이해한다.,"핵, 세포질, 모여있다, 존재한다.",0,1
152,4,뉴런,"신경계를 구성하는 신경세포를 뉴런이라하고 신경세포체와 가지돌기, 축삭돌기로 이루어져 있습니다. 뉴런에서 가지돌기의 역할이 무엇인지 설명해봅시다.",다른 뉴런이나 감각기과능로부터 자극을 받아들인다.,question/image/question_152.jpg,"신경계는 우리 몸의 감각기관에서 받아들인 자극을 전달하고, 자극을 판단하여 반응이 나타나도록 신호를 전달하는 체계입니다.",2020-10-06,뉴런의 구조를 이해한다.,"뉴런, 감각기관, 자극, 받아들이다.",0,1
153,4,뉴런,"신경계를 구성하는 신경세포를 뉴런이라하고 신경세포체와 가지돌기, 축삭돌기로 이루어져 있습니다. 뉴런에서 축삭돌기의 역할이 무엇인지 설명해봅시다.",가지 돌기에서 받아들인 자극을 다른 뉴런이나 기관으로 전달한다.,question/image/question_153.jpg,"신경계는 우리 몸의 감각기관에서 받아들인 자극을 전달하고, 자극을 판단하여 반응이 나타나도록 신호를 전달하는 체계입니다.",2020-10-06,뉴런의 구조를 이해한다.,"자극,뉴런, 기관, 전달",0,1
154,4,멘델의 유전원리,"사람에게는 혀 말기, 눈꺼풀, 보조개 등 다양한 유전형질이 있습니다. 사람의 형질이 어떻게 유전되는지 멘델의 유전 원리를 이용해 설명해봅시다.","사람의 다양한 유전 형질들은 한 쌍의 대립유전자에 의해 결정되며, 유전자 쌍이 상염색체에 존재하는 멘델의 유전 원리에 따라 유전된다.",question/image/question_154.jpg,멘델은 완두콩을 이용한 실험을 통해 유전 원리를 발견했습니다.,2020-10-06,사람의 형질과 유전 원리를 이해한다.,"대립유전자, 상염색체, 존재",0,1
155,4,전자기 유도,생활속에서 우리가 사용하는 전기는 발전소의 발전기로 생산됩니다. 발전기로부터 전기가 어떻게 생산되는지 설명해 봅시다.,발전기의 코일이 자석 사이에서 회전하여 코일을 통과하는 자기장이 변하게되어 코일에 전류가 흐르게 된다. 이를 전자기 유도 현상이라고 한다.,question/image/question_155.PNG,발전기는 자석과 코일로 이루어져 있습니다.,2020-10-06,전자기 유도에 의한 발전기의 원리를 이해한다.,"코일, 통과, 자기장, 전류, 흐르다, 전자기유도",0,1
156,4,내분비샘의 호르몬,우리 몸의 내분비샘의 한 종류인 이자에서는 인슐린과 글루카콘이 분비됩니다. 이 중 인슐린의 역할에 대해 설명해봅시다.,인슐린은 혈당량을 낮추는 역할을 한다.,question/image/question_156.jpg,이자는 혈당량에 관여하는 호르몬이 나옵니다.,2020-10-06,이자에서 나오는 호르몬의 종류와 기능을 이해한다.,"인슐린, 혈당량, 낮추다",0,1
157,4,내분비샘의 호르몬,우리 몸의 내분비샘의 한 종류인 이자에서는 인슐린과 글루카콘이 분비됩니다. 이 중 글루카곤의 역할에 대해 설명해봅시다.,글루카곤은 혈당량을 높이는 역할을 한다.,question/image/question_157.jpg,이자는 혈당량에 관여하는 호르몬이 나옵니다.,2020-10-06,이자에서 나오는 호르몬의 종류와 기능을 이해한다.,"글루카곤, 혈달량, 높이다",0,1
158,4,불꽃 반응,"과학실에는 선생님이 준비하신 염화리튬, 황산스트론튬이라고 적혀있는 스티커가 붙어있는 시약병이 있었습니다. 이 때, 효준이가 다가와서 친구랑 장난을 치다가 스티커가 떼어져서 시료를 구분할 수 없는 상황이 되었습니다. 이 때 효준이가 시료 A와 시료 B를 구분할 수 있는 방법은 무엇일까요?",불꽃 반응을 한 불꽃색을 분광기를 이용해 관찰한 후 선 스펙트럼을 비교한다.,question/image/question_158.jpg,염화리튬과 황산스트론튬을 이루는 원고 중 리튬과 스트론튬은 금속입니다.,2020-10-06,불꽃 반응과 선스펙트럼을 이해한다.,"불꽃 반응, 불꽃색, 분광기, 선스펙트럼, 비교",0,1
159,4,크로마토그래피의 원리,검은색 사인펜에 들어있는 색소는 검은색이 아니라 여러가지 색이 혼합된 색입니다. 검은색 사인펜 속에 들어있는 색을 분리하기 위한 방법은 무엇이 있을지 설명해봅시다.,혼합물을 이루는 각 성분 물질이 용매를 따라 이동하는 속도차를 이용한 크로마토그래피를 이용해 분리한다.,question/image/question_159.PNG,물질을 분리하는 방법들에 대해 생각해봅시다.,2020-10-06,크로마토그래피의 원리를 이해한다.,"크로마토그래피, 성분, 속도차, 속도, 차이, 물질, 분리",0,1
160,4,분자운동과 압력,"일정량의 기체를 끝이 막힌 주사기 안에 넣고 주사기를 밀면 부피가 감소합니다. 이때, 기체의 운동은 어떻게 변할지 설명해봅시다.",기체의 부피가 감소하면 기체 분자들이 주사기 벽에 충돌하는 횟수가 많아지게 된다.,question/image/question_160.jpg,물질의 성질을 나타내는 가장 기본 입자를 분자라고 합니다.,2020-10-06,부피 변화에 따른 기체 분자 운동을 이해할 수 있다.,"부피, 감소, 충돌, 횟수, 증가, 많아진다.",0,1
161,3,시장 경제 체제,시장 경제 체제에서 가계와 기업(상인)은 시장에서 자유롭게 만나 거래합니다. 시장 거래를 통해 가계와 기업(상인)이 각각 얻게 되는 이익은 무엇일까요?,거래를 통해 재화와 서비스를 획득함으로써 욕구를 충족하며 재화와 서비스를 제공하고 이윤을 획득한다.,question/image/question_161.PNG,가지고 싶은 물건을 구매하면 어떤 기분이 드나요? 기업이 물건을 판매하는 목적이 무엇인지 생각해봅시다.,2020-08-14,가계는 거래를 통해 재화와 서비스를 획득함으로써 욕구를 충족하며 기업은 거래를 통해 재화와 서비스를 제공하고 이윤을 획득한다.,"가계이익, 물건, 욕구, 재화, 서비스, 물품, 재물, 상품, 욕심, 소망, 기업이익, 돈, 이윤, 이익, 이득, 수익, 매출, 화폐, 소득, 이익, 이익금, 경비, 유익, 이익금",0,1
